Year,Week,Season,Customers,Orders,Units,Value,Return_Units,Return_Value,Partner,Delivery_Type,Store_Type,Next_Customer_Type,Return_Type,Markdown_Type,Despatch_Type
2023,4,S20231,210,302,797,5826,383,3499.62,Next,Courier,Courier,Bath and Body Works,,FP,Branded
2023,16,S20231,137,197,454,19017.75,222,9764.4,Next,Courier,Courier,,Courier,FP,Branded
2023,18,S20231,137,197,500,15146.42,250,6437.23,Next,Courier,Courier,,,FP,Mixed
2023,21,S20231,596,857,1756,91826.6,896,30455.47,Next,Store,UK_Next_Store,,Mixed,FP,WWR
2023,1,S20231,32,46,80,13156.47,42,5871.07,Next,Courier,Courier,LauraAshley,Courier,FP,Home
2023,22,S20231,16,23,113,4655.7,60,2595.66,Next,Store,UK_Next_Store,Mixed,Mixed,FP,Mixed
2023,13,S20231,16,23,86,2873.81,46,1921.44,Next,Courier,Courier,,Store,Mixed,Mixed
2023,10,S20231,16,23,65,3022.94,36,2427.65,Next,Parcelshop,Courier,,Courier,FP,Mixed
2023,21,S20231,32,46,123,3174.49,69,2226.01,VS,Store,UK_Next_Store,,Store,Mixed,Branded
2023,15,S20231,32,46,72,3283.34,41,1963.16,Next,Store,UK_Next_Store,LauraAshley,Mixed,FP,Home
2023,15,S20231,32,46,102,1798.14,59,884.09,Next,Store,UK_Next_Store,,Store,MD,MWR
2023,22,S20231,128,184,530,12426.88,313,4770.28,Next,Parcelshop,Courier,,Mixed,FP,WWR
2023,5,S20231,16,23,107,2391.8,64,1216.02,Next,Courier,Courier,,Mixed,MD,Home
2023,10,S20231,16,23,117,12422.7,71,7915.49,Next,Courier,Courier,,Mixed,FP,Home
2023,12,S20231,16,23,116,4415.85,72,3426.09,Next,Store,UK_Next_Store,,Mixed,MD,MWR
2023,11,S20231,1070,1538,2426,279749.81,1528,255487.91,Next,Store,UK_Next_Store,,Store,FP,Branded
2023,13,S20231,20424,29351,38600,1375962.15,24704,1100769.72,Next,Store,UK_Next_Store,,,FP,MWR
2023,12,S20231,71,102,211,22395.8,137,15268.42,Reiss,Courier,Courier,,Store,Mixed,Branded
2023,2,S20231,71,102,386,4733.17,255,2657.81,Next,Courier,Courier,,Mixed,FP,CWR
2023,7,S20231,71,102,169,3141.69,113,1365.43,Next,Store,UK_Next_Store,,Store,FP,CWR
2023,24,S20231,71,102,311,6725.07,211,3878.27,Next,Store,UK_Next_Store,,Mixed,Mixed,WWR
2023,12,S20231,142,204,405,13726.51,279,9928.84,Next,Courier,Courier,,,MD,Branded
2023,17,S20231,26767,38454,63363,2419744.52,44354,2117271.68,Next,Courier,Courier,,,FP,WWR
2023,15,S20231,7571,10875,38973,1581338.04,27671,1627997.51,Next,Store,UK_Next_Store,,Mixed,FP,MWR
2023,1,S20231,110,158,243,8268.57,175,7443.41,Next,Parcelshop,Courier,,,FP,Branded
2023,18,S20231,110,158,428,4838.13,312,3703.2,Next,Store,UK_Next_Store,,Mixed,MD,Home
2023,21,S20231,110,158,415,8029.92,307,5049.17,Next,Store,International_Next_Store,,,FP,Mixed
2023,25,S20231,94,135,284,10481.89,213,5109.92,Next,Store,UK_Next_Store,,Store,MD,Mixed
2023,3,S20231,195,280,466,20835.71,354,13453.79,Next,Courier,Courier,,,FP,Branded
2023,25,S20231,39,56,169,3746.83,130,3026.29,Next,Store,UK_Next_Store,Mixed,Mixed,MD,Home
2023,6,S20231,39,56,203,9707.37,158,9444.36,Next,Store,UK_Next_Store,Mixed,Store,FP,Mixed
2023,16,S20231,3328,4778,16881,416336.37,13336,476913.67,Next,Store,UK_Next_Store,,Mixed,MD,Branded
2023,22,S20231,124,178,226,8368.47,181,8377.73,Next,Courier,Courier,,,FP,Branded
2023,18,S20231,2095,3007,8009,112239.63,6487,95455.54,Next,Store,UK_Next_Store,,Mixed,MD,WWR
2023,3,S20231,23,33,48,1381.58,39,954.15,Next,Courier,Courier,,Store,FP,WWR
2023,18,S20231,23,33,90,2151.07,75,1165.16,Next,Store,UK_Next_Store,,Store,Mixed,WWR
2023,2,S20231,46,66,243,12979.65,204,9262.02,Next,Courier,Courier,LauraAshley,Mixed,FP,Home
2023,5,S20231,46,66,269,7616.19,229,6807.85,Next,Courier,Courier,,Mixed,MD,MWR
2023,25,S20231,46,66,86,3827.26,74,4116.53,Next,Store,UK_Next_Store,,,FP,MWR
2023,6,S20231,46,66,212,7351.68,184,9252.02,Next,Courier,Courier,,Mixed,FP,WWR
2023,7,S20231,23,33,133,5424.45,117,5964.86,Next,Courier,Courier,,,Mixed,Branded
2023,21,S20231,23,33,79,1819.42,70,1692.75,Next,Store,International_Next_Store,,Mixed,FP,WWR
2023,19,S20231,4040,5796,7889,101580.5,7100,77707.99,Next,Store,UK_Next_Store,,,MD,WWR
2023,6,S20231,435,624,1058,70468.02,0,0,Next,Store,UK_Next_Store,LauraAshley,,FP,Home
2023,11,S20231,267,383,3032,14763.65,30,124.17,Next,Courier,Courier,Mixed,,FP,Home
2023,5,S20231,99,142,439,13344.48,9,287.26,Next,Courier,Courier,Mixed,,FP,Branded
2023,18,S20231,99,142,364,10346.37,11,390.83,Next,Store,International_Next_Store,,,FP,Mixed
2023,7,S20231,53,76,180,6615.7,7,373.05,Next,Courier,Courier,,Mixed,Mixed,WWR
2023,12,S20231,339,486,838,22817.57,42,1429.5,Next,Courier,Courier,,Store,MD,MWR
2023,16,S20231,4265,6114,7965,84323.27,478,5313.48,Next,Store,UK_Next_Store,,,MD,WWR
2023,16,S20231,60,86,162,3517.24,11,203,VS,Store,UK_VS_Store,,Store,FP,Branded
2023,25,S20231,60,86,435,17783.56,35,930.06,Next,Parcelshop,Courier,,Mixed,FP,Branded
2023,5,S20231,30,43,163,2360.11,15,184.61,Next,Courier,Courier,,,MD,WWR
2023,11,S20231,60,86,163,8614.15,16,887.84,Next,Courier,Courier,,Courier,FP,WWR
2023,15,S20231,23444,33597,70713,4520321.54,7778,621509.85,Next,Courier,Courier,,,FP,Branded
2023,21,S20231,67,96,225,10698.04,27,1861.46,Next,Courier,Courier,,Courier,Mixed,Mixed
2023,14,S20231,67,96,202,4672.95,26,751.84,Next,Courier,Courier,,Store,Mixed,WWR
2023,21,S20231,51660,74010,107728,1557102.59,15082,228895.29,Next,Store,UK_Next_Store,,,FP,WWR
2023,26,S20231,111,159,1317,29351.32,198,3750.82,Next,Store,UK_Next_Store,,,FP,Mixed
2023,25,S20231,20346,29144,49273,1550233.52,7884,161230.83,Next,Store,UK_Next_Store,,,FP,Home
2023,9,S20231,81,116,223,11472.17,38,1661.66,Next,Parcelshop,Courier,,,FP,Mixed
2023,19,S20231,1796,2572,5699,556007.03,1026,105103.77,Next,Courier,Courier,,Mixed,FP,Home
2023,20,S20231,986,1412,1912,64751.81,363,15366.7,Next,Parcelshop,Courier,,,FP,Mixed
2023,13,S20231,88,126,385,18197.31,77,5277.22,Next,Store,UK_Next_Store,,Store,FP,MWR
2023,18,S20231,74230,106268,233572,3877343.11,49050,1017800.08,Next,Store,UK_Next_Store,,,FP,Mixed
2023,19,S20231,5145,7365,68693,974475.27,15112,225096.94,Next,Courier,Courier,,Mixed,Mixed,Mixed
2023,6,S20231,51,73,313,5769.19,72,1128.03,Next,Store,UK_Next_Store,,Store,MD,WWR
2023,19,S20231,160,229,1251,47670.16,300,7430.6,Next,Parcelshop,Courier,,Mixed,FP,Mixed
2023,23,S20231,46309,66278,221945,11677481.51,55486,2481453.64,Next,Store,UK_Next_Store,,Mixed,FP,Mixed
2023,17,S20231,2834,4056,14770,843601.88,3840,230291.32,Next,Courier,Courier,,Mixed,FP,Mixed
2023,9,S20231,3298,4720,6298,530513.71,1700,178999.94,Next,Courier,Courier,,Courier,FP,Branded
2023,21,S20231,58,83,239,13548.38,67,5507.22,Next,Parcelshop,Courier,,Store,FP,Branded
2023,6,S20231,58,83,189,2997.56,55,1090.38,Next,Store,UK_Next_Store,,Store,FP,CWR
2023,12,S20231,6930,9917,55271,1247312.46,16581,392896.32,Next,Courier,Courier,,Store,FP,Mixed
2023,10,S20231,1588,2272,3173,128723.71,984,33931.46,Next,Store,UK_Next_Store,,,FP,Branded
2023,11,S20231,379,542,1147,163294.89,367,33961.64,Next,Courier,Courier,,,FP,Home
2023,13,S20231,22589,32301,82464,4318870.53,27213,1211437.84,Next,Courier,Courier,,,FP,Branded
2023,10,S20231,149,213,293,12357.65,100,4428.51,Next,Store,UK_Next_Store,,Courier,MD,Branded
2023,24,S20231,971,1388,5971,225318.05,2090,98583.72,Next,Courier,Courier,,Mixed,FP,Branded
2023,23,S20231,326,466,1253,41242.79,451,21524.92,Next,Courier,Courier,,Store,FP,Mixed
2023,16,S20231,755,1079,3829,86123.62,1417,39839.77,Next,Courier,Courier,,Mixed,FP,WWR
2023,8,S20231,7,10,13,241.76,5,97.63,GAP,Courier,Courier,,Courier,Mixed,Branded
2023,25,S20231,7,10,17,642.47,7,224.86,Next,Store,UK_Next_Store,,Mixed,Mixed,Branded
2023,20,S20231,7,10,24,388.76,10,105.29,VS,Courier,Courier,,Store,FP,Branded
2023,16,S20231,7,10,41,2527.18,17,890.68,Next,Courier,Courier,Mixed,Courier,FP,Home
2023,26,S20231,7,10,62,1871.19,26,823.93,Next,Courier,Courier,,Mixed,FP,Mixed
2023,23,S20231,7,10,27,583.79,12,324.33,Next,Parcelshop,Courier,,Mixed,FP,Other
2023,25,S20231,7,10,29,571.04,13,371.18,Next,Parcelshop,Courier,,,Mixed,Other
2023,6,S20231,7,10,24,379.35,11,217.34,Next,Store,International_Next_Store,,Mixed,MD,WWR
2023,19,S20231,7,10,14,254.64,6,114.59,Next,Courier,Courier,Mixed,Store,FP,WWR
2023,22,S20231,7,10,48,696.01,23,283.48,Next,Parcelshop,Courier,,Mixed,MD,Branded
2023,9,S20231,7,10,36,250.84,17,76.99,Next,Parcelshop,Courier,Bath and Body Works,,FP,Branded
2023,19,S20231,7,10,61,1272.24,30,531.84,Next,Store,UK_Next_Store,Mixed,Mixed,Mixed,Branded
2023,3,S20231,7,10,27,677.19,14,368.69,VS,Courier,Courier,,,Mixed,Branded
2023,23,S20231,70,100,369,16585.11,188,10562.33,Next,Store,UK_Next_Store,,Mixed,MD,Branded
2023,10,S20231,7,10,43,2435.77,22,1807,GAP,Parcelshop,Courier,,Mixed,FP,Branded
2023,2,S20231,7,10,31,925.19,16,596.9,Next,Courier,Courier,,Courier,Mixed,Branded
2023,12,S20231,7,10,13,347.66,7,196.56,Next,Store,Lipsy Concession,,Store,FP,Branded
2023,23,S20231,56,80,142,1543.64,78,720.73,JOJO,Courier,Courier,,Store,FP,Branded
2023,6,S20231,7,10,16,274.23,9,100.27,Next,Courier,Courier,,Courier,MD,Branded
2023,8,S20231,7,10,51,3132.09,29,1513.84,Next,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,2,S20231,7,10,27,1681.66,16,1046.37,Next,Mixed,Mixed,,,Mixed,Branded
2023,26,S20231,14,20,41,2400.44,24,1756.42,VS,Store,UK_VS_Store,,Mixed,FP,Branded
2023,10,S20231,84,120,160,1502.6,96,1307.26,Next,Courier,Courier,Bath and Body Works,,MD,Branded
2023,2,S20231,7,10,48,1035.53,29,782.04,Next,Store,International_Next_Store,,Mixed,Mixed,Branded
2023,7,S20231,7,10,53,675.55,33,441.66,Next,Store,UK_Next_Store,Mixed,Mixed,FP,Branded
2023,7,S20231,7,10,70,1134.77,44,606.29,Next,Courier,Courier,Mixed,Mixed,FP,Branded
2023,5,S20231,7,10,29,572.65,19,243.87,Next,Store,International_Next_Store,,,MD,Branded
2023,21,S20231,7,10,14,2231.45,9,1219.33,Next,Store,UK_Next_Store,,Store,MD,Branded
2023,12,S20231,7,10,34,1270.86,22,863.44,Next,Courier,Courier,Mixed,,MD,Branded
2023,15,S20231,7,10,34,911.21,23,770.51,Next,Store,UK_Next_Store,Mixed,,FP,Branded
2023,10,S20231,35,50,104,2241.71,71,2219.08,GAP,Courier,Courier,,Mixed,MD,Branded
2023,15,S20231,14,20,41,1066.22,28,910.19,Next,Courier,Courier,Bath and Body Works,,FP,Branded
2023,7,S20231,7,10,24,846.8,17,629.81,Next,Courier,Courier,Mixed,Courier,FP,Branded
2023,13,S20231,7,10,36,488.38,26,299.81,VS,Store,UK_VS_Store,,Store,Mixed,Branded
2023,2,S20231,7,10,22,295.2,16,139.55,VS,Courier,Courier,,Store,MD,Branded
2023,14,S20231,7,10,55,2135.43,40,1320.08,Next,Courier,Courier,,Courier,Mixed,Branded
2023,11,S20231,7,10,23,1265.28,17,981.97,Next,Parcelshop,Courier,,Store,Mixed,Branded
2023,7,S20231,7,10,29,763.35,22,723.87,Next,Courier,Courier,,Courier,MD,Branded
2023,1,S20231,14,20,65,2072.03,49,2264.89,Next,Courier,Courier,Mixed,,MD,Branded
2023,18,S20231,7,10,20,232.44,15,217.91,Next,Parcelshop,Courier,,,FP,CWR
2023,14,S20231,7,10,13,178.25,10,143.97,Next,Store,UK_Next_Store,,,MD,CWR
2023,17,S20231,7,10,90,734.54,71,492.55,Next,Courier,Courier,,,Mixed,CWR
2023,7,S20231,7,10,68,1251.36,54,645.92,Next,Courier,Courier,,Mixed,Mixed,CWR
2023,2,S20231,7,10,58,1150.77,0,0,Next,Store,UK_Next_Store,,Mixed,FP,CWR
2023,14,S20231,7,10,17,484.51,0,0,Next,Store,UK_Next_Store,,Mixed,MD,CWR
2023,23,S20231,14,20,38,774.87,1,25.49,Next,Parcelshop,Courier,,,MD,Home
2023,6,S20231,14,20,29,508.94,1,25.45,Next,Parcelshop,Courier,,,MD,Home
2023,8,S20231,42,60,153,6534.41,6,320.31,Next,Store,UK_Next_Store,LauraAshley,Mixed,FP,Home
2023,8,S20231,7,10,72,2358.65,4,137.59,Next,Courier,Courier,Mixed,,Mixed,Home
2023,26,S20231,7,10,36,994.4,2,46.96,Next,Courier,Courier,,Mixed,Mixed,Home
2023,13,S20231,7,10,29,907.37,2,40.68,Next,Store,UK_Next_Store,,,Mixed,Home
2023,4,S20231,7,10,22,971.7,2,75.09,Next,Mixed,Mixed,,Mixed,Mixed,Home
2023,2,S20231,70,100,265,17320.76,24,1647.11,Next,Courier,Courier,,Mixed,MD,Home
2023,17,S20231,7,10,43,717.26,4,83.4,Next,Mixed,Mixed,Mixed,,FP,Home
2023,1,S20231,35,50,77,1567.13,8,236.09,Next,Parcelshop,Courier,,,FP,Home
2023,18,S20231,7,10,48,1570.2,6,245.34,Next,Courier,Courier,,Store,Mixed,Home
2023,17,S20231,7,10,14,307.56,2,46.13,Next,Parcelshop,Courier,,Courier,FP,Home
2023,4,S20231,28,40,112,6409.71,16,778.32,Next,Courier,Courier,Mixed,Courier,FP,Home
2023,12,S20231,7,10,36,1274.34,5,115.04,Next,Store,UK_Next_Store,,Mixed,FP,Home
2023,26,S20231,7,10,23,5811.18,4,859.04,Next,Mixed,Mixed,,,Mixed,Home
2023,23,S20231,7,10,76,5024.37,13,902.4,Next,Mixed,Mixed,,Mixed,MD,Home
2023,18,S20231,35,50,119,16190.72,21,3571.48,Next,Courier,Courier,,,FP,Home
2023,9,S20231,7,10,27,982.39,5,263.79,Next,Mixed,Mixed,Mixed,,FP,Home
2023,25,S20231,14,20,75,2502.65,15,625.66,Next,Store,UK_Next_Store,Mixed,,Mixed,Home
2023,8,S20231,7,10,68,1384.79,14,299.36,Next,Mixed,Mixed,Mixed,Mixed,FP,Mixed
2023,9,S20231,14,20,77,2571.2,17,482.52,Next,Courier,Courier,,,FP,Mixed
2023,24,S20231,35,50,329,7118.58,76,1068.87,Next,Parcelshop,Courier,,Mixed,Mixed,Mixed
2023,6,S20231,63,90,186,5741.85,45,1180.78,Next,Parcelshop,Courier,,Store,MD,Mixed
2023,1,S20231,14,20,41,2131.82,10,545.95,Next,Parcelshop,Courier,,Mixed,MD,Mixed
2023,8,S20231,14,20,86,3496.96,22,1118.21,Next,Mixed,Mixed,,Mixed,FP,Mixed
2023,3,S20231,7,10,31,1223.54,8,457.84,Next,Courier,Courier,,Courier,Mixed,Mixed
2023,26,S20231,7,10,53,6137.7,15,2171.36,Reiss,Courier,Courier,,Mixed,Mixed,Mixed
2023,15,S20231,7,10,44,3354.84,13,1040.76,Reiss,Courier,Courier,,Mixed,FP,Mixed
2023,17,S20231,28,40,180,3360.58,54,856.95,Next,Courier,Courier,Mixed,Mixed,MD,Mixed
2023,17,S20231,7,10,82,1299.36,25,257.5,Next,Store,UK_Next_Store,,Mixed,MD,Mixed
2023,5,S20231,7,10,27,829.59,9,235.05,Next,Store,UK_Next_Store,Mixed,,FP,Mixed
2023,19,S20231,28,40,199,13267.62,66,4620.33,Next,Parcelshop,Courier,,Mixed,Mixed,Mixed
2023,13,S20231,7,10,19,1863.71,6,735.68,Next,Store,UK_Next_Store,,Store,MD,Mixed
2023,3,S20231,35,50,162,2930.99,57,1495.35,Next,Store,UK_Next_Store,Mixed,,MD,Mixed
2023,14,S20231,28,40,308,7877.48,111,3548.7,Next,Courier,Courier,Mixed,Mixed,Mixed,Mixed
2023,15,S20231,7,10,41,242.16,15,93.02,Next,Store,UK_Next_Store,Mixed,,MD,Mixed
2023,3,S20231,7,10,75,650.31,29,213.74,Next,Courier,Courier,Mixed,,MD,Mixed
2023,25,S20231,7,10,19,808.97,7,193.73,Next,Courier,Courier,Mixed,Courier,MD,Mixed
2023,22,S20231,7,10,26,1107.09,10,361.93,Next,Store,International_Next_Store,,Mixed,Mixed,Mixed
2023,26,S20231,14,20,61,5143.54,25,2213.41,Next,Store,UK_Next_Store,Mixed,Store,FP,Mixed
2023,24,S20231,14,20,82,2939.1,34,1523.31,Next,Parcelshop,Courier,,,Mixed,Mixed
2023,22,S20231,42,60,249,8854.27,107,5517.03,Next,Store,UK_Next_Store,,Store,Mixed,Mixed
2023,1,S20231,7,10,14,1775.94,6,951.4,Reiss,Store,UK_Next_Store,,,MD,Mixed
2023,6,S20231,7,10,77,996.09,35,475.41,Next,Store,UK_Next_Store,Mixed,Store,Mixed,Mixed
2023,20,S20231,14,20,96,3280.27,44,1277.94,Next,Courier,Courier,,Store,Mixed,Mixed
2023,14,S20231,7,10,29,992.05,14,311.3,Next,Courier,Courier,,Store,Mixed,MWR
2023,10,S20231,7,10,27,648.13,13,265.25,Next,Parcelshop,Courier,,,Mixed,MWR
2023,24,S20231,7,10,24,660.49,12,346.76,Next,Parcelshop,Courier,,,Mixed,MWR
2023,9,S20231,28,40,156,5172.95,78,3233.09,Next,Courier,Courier,,Mixed,FP,MWR
2023,5,S20231,7,10,19,427.47,10,326.23,Next,Parcelshop,Courier,,Courier,FP,MWR
2023,15,S20231,7,10,41,1055.12,21,675.53,Next,Courier,Courier,,Courier,Mixed,MWR
2023,24,S20231,7,10,73,755.93,39,424.05,Next,Courier,Courier,,Mixed,Mixed,Other
2023,21,S20231,14,20,55,1360.04,30,630.56,Next,Store,UK_Next_Store,,Courier,FP,WWR
2023,9,S20231,7,10,37,992.05,20,348.56,Next,Courier,Courier,,Store,Mixed,WWR
2023,23,S20231,7,10,16,658.2,9,314.7,Next,Store,Lipsy Concession,,,FP,WWR
2023,23,S20231,14,20,85,4611.14,48,2734.13,Next,Store,UK_Next_Store,Mixed,Mixed,FP,WWR
2023,12,S20231,7,10,24,1120.53,14,817.05,Next,Store,UK_Next_Store,Mixed,Mixed,Mixed,WWR
2023,24,S20231,7,10,27,821.06,16,705.5,Next,Courier,Courier,,Store,Mixed,WWR
2023,19,S20231,7,10,29,387.83,17,284.19,Next,Parcelshop,Courier,,Courier,MD,WWR
2023,15,S20231,7,10,13,150.79,8,97.43,Next,Courier,Courier,LauraAshley,,MD,WWR
2023,19,S20231,7,10,43,1021.17,27,545.02,Next,Courier,Courier,Mixed,Courier,FP,WWR
2023,15,S20231,42,60,145,3472.99,91,1416.74,Next,Store,UK_Next_Store,,Store,Mixed,WWR
2023,3,S20231,763,1090,1568,50005.92,1004,27216.23,Next,Courier,Courier,,Courier,MD,WWR
2023,12,S20231,14,20,46,3491.78,30,2391.11,Next,Store,UK_Next_Store,Mixed,Mixed,FP,WWR
2023,9,S20231,56,80,117,3894.47,77,3203.78,Next,Courier,Courier,,Store,MD,WWR
2023,10,S20231,7,10,32,547.65,21,521.12,Next,Parcelshop,Courier,,,Mixed,WWR
2023,12,S20231,28,40,53,571.31,36,485.07,Next,Parcelshop,Courier,,,MD,WWR
2023,19,S20231,14,20,146,770.91,101,559.97,VS,Store,UK_VS_Store,,Mixed,MD,Branded
2023,1,S20231,70,100,162,9772.89,113,5794.36,Next,Courier,Courier,,Store,FP,Branded
2023,17,S20231,7,10,14,885.59,0,0,Next,Courier,Courier,,,FP,Branded
2023,24,S20231,21,30,197,2066.3,2,17.83,Next,Store,UK_Next_Store,Bath and Body Works,Mixed,MD,Branded
2023,2,S20231,7,10,34,1461.31,1,45.13,VS,Courier,Courier,,,Mixed,Branded
2023,18,S20231,7,10,14,406.16,0,0,Next,Parcelshop,Courier,,Courier,MD,Branded
2023,12,S20231,14,20,83,1728.44,3,90.59,Next,Parcelshop,Courier,,,Mixed,Branded
2023,9,S20231,21,30,55,741.72,3,50.57,VS,Courier,Courier,,Courier,MD,Branded
2023,6,S20231,7,10,62,1079.97,4,73.16,Next,Courier,Courier,,Mixed,MD,Branded
2023,25,S20231,7,10,37,938.9,3,64.71,GAP,Parcelshop,Courier,,,Mixed,Branded
2023,14,S20231,7,10,38,7878.84,3,404.31,Reiss,Courier,Courier,,Mixed,FP,Branded
2023,23,S20231,14,20,311,6490.78,28,496.72,Next,Courier,Courier,Mixed,Mixed,MD,Branded
2023,17,S20231,14,20,150,2922.62,15,306.88,VS,Store,UK_VS_Store,,Mixed,Mixed,Branded
2023,23,S20231,7,10,21,666.36,2,79.33,Next,Parcelshop,Courier,,Courier,MD,Branded
2023,23,S20231,7,10,56,1391.3,7,252.17,Next,Courier,Courier,Mixed,Courier,MD,Branded
2023,6,S20231,7,10,21,1294.35,3,231.13,Next,Store,Lipsy Concession,,,FP,Branded
2023,19,S20231,7,10,16,601.65,2,78.97,Next,Parcelshop,Courier,,Store,MD,Branded
2023,8,S20231,7,10,24,299.04,4,42.36,Next,Store,UK_Next_Store,Bath and Body Works,,FP,Branded
2023,2,S20231,14,20,43,1419.52,7,150.21,Next,Courier,Courier,,Store,MD,Branded
2023,1,S20231,7,10,26,536.75,4,70.19,Next,Parcelshop,Courier,Bath and Body Works,,FP,Branded
2023,19,S20231,7,10,62,1818.85,11,338.83,Next,Courier,Courier,Mixed,Mixed,Mixed,Branded
2023,26,S20231,7,10,29,435.92,6,112.74,JOJO,Courier,Courier,,Mixed,MD,Branded
2023,1,S20231,7,10,124,1921.2,25,561.64,Next,Courier,Courier,Mixed,Mixed,MD,Branded
2023,10,S20231,14,20,59,2772.29,12,704.82,Next,Courier,Courier,,Store,Mixed,Branded
2023,20,S20231,7,10,17,623.12,4,153.95,Next,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,10,S20231,84,120,354,18337.88,81,3566.56,Next,Parcelshop,Courier,,Mixed,FP,Branded
2023,22,S20231,7,10,37,4710.23,9,744.73,Reiss,Courier,Courier,,Mixed,FP,Branded
2023,7,S20231,28,40,134,3516.16,34,758.34,Next,Parcelshop,Courier,,,MD,Branded
2023,14,S20231,7,10,46,737.34,12,201.97,Next,Parcelshop,Courier,,,Mixed,Branded
2023,18,S20231,7,10,20,304.38,5,95.12,Next,Parcelshop,Courier,Bath and Body Works,,FP,Branded
2023,15,S20231,7,10,33,6094.91,9,2410.26,Reiss,Courier,Courier,,Mixed,FP,Branded
2023,6,S20231,14,20,33,494.91,10,187.47,Next,Courier,Courier,,,FP,CWR
2023,8,S20231,7,10,33,443.88,10,141.23,Next,Store,UK_Next_Store,,Mixed,Mixed,CWR
2023,26,S20231,7,10,72,1009.52,22,262.19,Next,Courier,Courier,,Mixed,FP,CWR
2023,13,S20231,35,50,111,2166.39,36,456.7,Next,Store,UK_Next_Store,LauraAshley,,MD,Home
2023,22,S20231,14,20,53,3736.05,17,1018.6,Next,Courier,Courier,,,FP,Home
2023,8,S20231,7,10,46,718.41,16,262.38,Next,Courier,Courier,Mixed,Courier,MD,Home
2023,14,S20231,14,20,97,3243.47,34,1421.11,Next,Parcelshop,Courier,,Mixed,FP,Home
2023,13,S20231,7,10,41,1109.81,15,588.74,Next,Store,UK_Next_Store,Mixed,,Mixed,Home
2023,18,S20231,7,10,14,1425.98,5,636.6,Next,Parcelshop,Courier,,Store,FP,Home
2023,8,S20231,7,10,38,746.45,14,288.76,Next,Courier,Courier,Mixed,Mixed,Mixed,Home
2023,6,S20231,7,10,44,1201.37,17,394.54,Next,Courier,Courier,Mixed,,Mixed,Home
2023,23,S20231,7,10,39,766.22,16,204.33,Next,Store,UK_Next_Store,Mixed,,Mixed,Home
2023,25,S20231,7,10,37,1051.4,15,362.31,Next,Courier,Courier,,Mixed,MD,Home
2023,22,S20231,7,10,48,1499.18,20,655.89,Next,Parcelshop,Courier,,Mixed,FP,Home
2023,21,S20231,7,10,32,900.64,14,492.54,Next,Courier,Courier,,,Mixed,Home
2023,5,S20231,7,10,14,1260.64,6,783.4,Next,Courier,Courier,LauraAshley,,MD,Home
2023,23,S20231,14,20,89,1885.63,40,1059.34,Next,Mixed,Mixed,,,FP,Home
2023,2,S20231,7,10,46,1742.03,21,835.04,Next,Courier,Courier,,,Mixed,Home
2023,25,S20231,7,10,22,510.46,10,197.22,GAP,Courier,Courier,,,FP,Mixed
2023,8,S20231,35,50,129,3546.4,62,1107.91,Next,Courier,Courier,,Courier,MD,Mixed
2023,13,S20231,7,10,46,1625.58,23,690.87,Next,Store,UK_Next_Store,Mixed,,FP,Mixed
2023,6,S20231,7,10,152,4450.76,76,2336.65,Next,Store,UK_Next_Store,,Mixed,MD,Mixed
2023,12,S20231,7,10,85,1662.07,43,1051.01,Next,Courier,Courier,Mixed,Mixed,MD,Mixed
2023,17,S20231,7,10,20,333.11,10,241.5,Next,Store,UK_Next_Store,,,MD,Mixed
2023,15,S20231,14,20,39,1151.1,21,774.78,Next,Parcelshop,Courier,,Store,MD,Mixed
2023,19,S20231,7,10,26,639.09,14,361.33,Next,Store,UK_Next_Store,Mixed,,FP,Mixed
2023,2,S20231,35,50,86,2101.09,47,976.03,Next,Store,International_Next_Store,,,MD,Mixed
2023,12,S20231,7,10,36,1551,20,560.08,Next,Store,International_Next_Store,,Store,MD,Mixed
2023,10,S20231,7,10,72,1702.4,41,824.01,Next,Store,UK_Next_Store,,Mixed,MD,Mixed
2023,26,S20231,14,20,136,3326.94,79,2029.19,Next,Store,UK_Next_Store,Mixed,Store,MD,Mixed
2023,26,S20231,7,10,68,2874.76,40,2113.79,Next,Mixed,Mixed,,Mixed,FP,Mixed
2023,1,S20231,7,10,85,1998.62,51,1738.8,Next,Mixed,Mixed,,Mixed,Mixed,Mixed
2023,4,S20231,14,20,208,4543.67,0,0,Next,Courier,Courier,,Mixed,MD,Mixed
2023,13,S20231,21,30,172,2661.22,2,32.49,Next,Courier,Courier,Mixed,,Mixed,Mixed
2023,10,S20231,14,20,46,1056.42,1,19.52,Next,Store,UK_Next_Store,,,FP,MWR
2023,13,S20231,14,20,173,4092.42,5,76.88,Next,Store,UK_Next_Store,,Mixed,FP,MWR
2023,19,S20231,7,10,16,431.13,1,22.9,Next,Store,UK_Next_Store,,Courier,MD,MWR
2023,14,S20231,196,280,996,55927.96,50,2948.01,Next,Courier,Courier,,Mixed,FP,MWR
2023,22,S20231,7,10,22,753.75,1,42.83,Next,Parcelshop,Courier,,,MD,MWR
2023,18,S20231,7,10,21,652.5,1,45.05,Next,Courier,Courier,,,Mixed,MWR
2023,7,S20231,7,10,29,628.11,2,54.15,Next,Parcelshop,Courier,,,Mixed,MWR
